,x,y,z,gx,gy,gz
0,0.0146484375,-0.0107421875,1.0078125,0.0,-0.18310546875,0.0
1,0.01513671875,-0.01171875,1.0078125,0.0,-0.18310546875,0.06103515625
2,0.0146484375,-0.01025390625,1.00830078125,0.0,-0.244140625,0.06103515625
3,0.01416015625,-0.00927734375,1.00830078125,0.0,-0.18310546875,0.06103515625
4,0.01416015625,-0.0107421875,1.0078125,0.0,-0.18310546875,0.06103515625
5,0.01416015625,-0.01171875,1.0078125,0.0,-0.18310546875,0.06103515625
6,0.0146484375,-0.01025390625,1.0078125,0.0,-0.18310546875,0.06103515625
7,0.0146484375,-0.01025390625,1.00830078125,0.0,-0.244140625,0.06103515625
8,0.01416015625,-0.01025390625,1.00732421875,0.0,-0.18310546875,0.06103515625
9,0.01416015625,-0.01123046875,1.0078125,0.0,-0.18310546875,0.06103515625
10,0.01416015625,-0.01025390625,1.00830078125,0.0,0.0,0.0
11,0.01416015625,-0.01025390625,1.0078125,0.0,0.0,0.0
12,0.01416015625,-0.0107421875,1.00830078125,0.0,0.0,0.0
13,0.0146484375,-0.01123046875,1.00732421875,0.0,0.0,0.0
14,0.02197265625,0.1015625,1.07470703125,-1.52587890625,1.0986328125,0.67138671875
15,0.01806640625,0.033203125,1.06982421875,2.86865234375,0.732421875,1.28173828125
16,0.05224609375,-0.02734375,0.986328125,1.0986328125,0.06103515625,0.42724609375
17,0.0224609375,0.013671875,1.0009765625,-1.0986328125,0.06103515625,-0.91552734375
18,0.0087890625,-0.00048828125,1.01123046875,0.91552734375,0.18310546875,-0.1220703125
19,0.02587890625,0.02685546875,1.013671875,-0.06103515625,-0.18310546875,-0.06103515625
20,0.009765625,0.06640625,1.00732421875,-0.244140625,0.30517578125,-0.244140625
21,0.0224609375,0.0166015625,1.01123046875,0.0,0.0,-0.18310546875
22,0.00927734375,-0.00634765625,1.0078125,-0.18310546875,-0.30517578125,0.18310546875
23,0.00927734375,-0.0888671875,1.01513671875,-0.732421875,0.1220703125,-0.18310546875
24,0.01953125,-0.18798828125,0.99267578125,-0.732421875,-1.0986328125,1.40380859375
25,-0.0078125,-0.08642578125,1.00830078125,-1.64794921875,0.6103515625,-0.79345703125
26,-0.04443359375,-0.13720703125,1.02734375,-0.732421875,-0.30517578125,0.54931640625
27,-0.03515625,-0.00927734375,0.94970703125,-1.52587890625,1.5869140625,0.48828125
28,-0.015625,-0.14697265625,1.09423828125,2.86865234375,4.2724609375,0.79345703125
29,-0.06298828125,-0.07568359375,1.052734375,1.40380859375,4.7607421875,1.708984375
30,-0.07177734375,-0.0859375,1.06201171875,0.06103515625,1.0986328125,-1.0986328125
31,-0.10302734375,-0.16015625,0.96142578125,-0.6103515625,-5.18798828125,0.06103515625
32,-0.1201171875,-0.240234375,0.98095703125,-3.7841796875,-1.220703125,0.0
33,0.19873046875,-0.16015625,1.01025390625,4.150390625,-3.60107421875,-4.150390625
34,-0.10546875,-0.14404296875,0.89794921875,4.150390625,-6.103515625,1.0986328125
35,0.01904296875,-0.1494140625,1.0888671875,-0.8544921875,3.96728515625,6.8359375
36,0.18408203125,-0.0107421875,0.97314453125,6.34765625,4.2724609375,2.44140625
37,-0.1083984375,0.03515625,1.064453125,0.54931640625,2.74658203125,1.03759765625
38,-0.05615234375,0.0078125,0.884765625,1.3427734375,-0.06103515625,0.67138671875
39,-0.10400390625,-0.095703125,0.916015625,5.2490234375,-11.5966796875,1.5869140625
40,-0.08642578125,-0.150390625,1.03564453125,0.30517578125,1.46484375,6.103515625
41,-0.111328125,-0.1416015625,0.986328125,-2.25830078125,6.89697265625,1.28173828125
42,-0.00927734375,-0.0244140625,0.92333984375,3.35693359375,1.03759765625,0.0
43,0.07421875,0.03271484375,1.14404296875,4.45556640625,5.615234375,1.953125
44,0.10400390625,0.15576171875,0.9765625,-3.11279296875,11.04736328125,5.4931640625
45,0.06494140625,0.0615234375,1.01904296875,-6.34765625,-3.41796875,-1.03759765625
46,-0.10986328125,-0.02294921875,0.93505859375,-0.6103515625,4.94384765625,-2.74658203125
47,-0.177734375,0.400390625,0.919921875,-8.60595703125,-2.50244140625,1.220703125
48,0.08740234375,0.1455078125,0.9755859375,3.60107421875,-0.732421875,0.91552734375
49,0.0234375,0.38232421875,0.9775390625,1.15966796875,8.23974609375,4.82177734375
50,0.2275390625,0.04833984375,0.7421875,-4.7607421875,-2.5634765625,2.74658203125
51,0.125,-0.03515625,1.1611328125,5.43212890625,-1.220703125,4.82177734375
52,-0.2099609375,0.0146484375,1.04638671875,-0.1220703125,3.5400390625,3.41796875
53,-0.08984375,0.13037109375,1.013671875,-1.52587890625,6.89697265625,2.01416015625
54,-0.01123046875,-0.04931640625,0.9658203125,-7.2021484375,-7.6904296875,-0.54931640625
55,-0.2421875,-0.01318359375,0.90234375,-1.0986328125,-6.591796875,-0.30517578125
56,0.06201171875,-0.06591796875,0.89794921875,-7.080078125,-14.58740234375,-3.11279296875
57,-0.41064453125,0.37353515625,1.01416015625,-7.87353515625,-13.24462890625,2.01416015625
58,0.04248046875,0.095703125,0.92578125,-10.68115234375,-0.18310546875,-0.244140625
59,0.1943359375,0.1513671875,1.0380859375,0.6103515625,2.197265625,-0.18310546875
60,0.0009765625,-0.02197265625,1.16162109375,-0.67138671875,6.4697265625,0.0
61,-0.0302734375,0.10498046875,0.78662109375,-3.47900390625,-1.0986328125,-6.89697265625
62,0.2763671875,0.06787109375,0.94677734375,0.48828125,-2.8076171875,1.52587890625
63,0.2001953125,0.044921875,1.0830078125,5.31005859375,-0.91552734375,2.44140625
64,0.076171875,0.03271484375,1.08203125,-4.69970703125,0.8544921875,0.0
65,-0.12548828125,0.2294921875,0.93359375,-4.21142578125,-0.18310546875,0.9765625
66,0.03955078125,0.0146484375,1.13916015625,8.056640625,0.48828125,3.173828125
67,0.0546875,-0.0087890625,0.99658203125,-0.3662109375,-1.52587890625,-3.662109375
68,-0.08984375,-0.064453125,1.08984375,-3.11279296875,-1.64794921875,-1.5869140625
69,0.08935546875,-0.01806640625,1.07275390625,-0.79345703125,-0.18310546875,0.6103515625
70,0.0576171875,0.037109375,0.97998046875,-0.1220703125,0.91552734375,-1.03759765625
71,-0.01953125,0.0107421875,0.98583984375,-0.3662109375,1.40380859375,0.79345703125
72,0.02587890625,0.01416015625,0.9970703125,0.67138671875,0.42724609375,0.42724609375
73,-0.001953125,-0.00244140625,1.00146484375,0.0,0.18310546875,-0.18310546875
74,0.01708984375,-0.0341796875,1.0087890625,0.06103515625,0.06103515625,-0.1220703125
75,0.0166015625,-0.0439453125,1.00537109375,-0.244140625,0.0,0.0
76,0.02099609375,-0.04052734375,1.00537109375,-0.1220703125,0.0,-0.06103515625
77,0.02099609375,-0.0390625,1.00634765625,0.0,0.1220703125,0.0
78,0.0166015625,-0.03466796875,1.00732421875,0.06103515625,0.244140625,0.0
79,0.01708984375,-0.02978515625,1.00732421875,0.06103515625,0.18310546875,0.0
80,0.01953125,-0.02783203125,1.00634765625,0.1220703125,0.18310546875,0.0
81,0.01806640625,-0.02978515625,1.00732421875,0.06103515625,0.18310546875,0.0
82,0.01806640625,-0.03369140625,1.005859375,0.18310546875,0.244140625,0.0
83,0.01806640625,-0.0380859375,1.005859375,0.0,0.1220703125,0.0
